"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-01-31,271818,"Bridle Trails","WA","Seattle","King","Bellevue",1146,766000,-0.00428961393474587,0.00816004211634641,0.0894609586118617,0.0800939645506915,0.0293114943282553,"2015-12","2015-Q4",769300,-0.00428961393474587,"2015-11"
2016-01-31,273992,"Highland Creek","NC","Charlotte","Mecklenburg","Charlotte",1147,203100,0.00296296296296296,0.0149925037481259,0.0578125,0.0314118933891379,0.0106968566713568,"2007-07","2007-Q3",203700,-0.00294550810014728,"2007-05"
2016-01-31,271905,"Logan","WA","Spokane","Spokane","Spokane",1148,115600,0.00609225413402959,0.0176056338028169,0.0595783684692942,0.0125712721293796,0.00470423332417425,"2007-10","2007-Q4",128000,-0.096875,"2006-06"
2016-01-31,403508,"Mill Creek","PA","Philadelphia","Philadelphia","Philadelphia",1149,46600,0.00647948164146868,0.0309734513274336,-0.0968992248062016,-0.00796079505309111,-0.00148986448495492,"2009-11","2009-Q4",58900,-0.208828522920204,"2005-09"
2016-01-31,403195,"Crestview","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",1150,873900,0.00217889908256881,-0.00421604375569736,0.0614599781367667,0.0672999179040075,0.009876282338666,"2015-09","2015-Q3",886600,-0.0143243852921272,"2015-07"
2016-01-31,268353,"Northside","CA","Riverside","Riverside","Riverside",1151,269200,0.00823970037453184,0.0239634842145302,0.0894374747065965,0.104330890279598,-0.0284575440076777,"2006-09","2006-Q3",383500,-0.298044328552803,"2004-10"
2016-01-31,623406,"Oceanfront","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",1152,459600,0.015017667844523,0.0414683888511217,0.12179643641689,0.1079362236272,0.0085716512075662,"2016-01","2016-Q1",459600,0,"2016-01"
2016-01-31,403251,"Mission Valley East","CA","San Diego","San Diego","San Diego",1153,388100,0.000257731958762887,-0.00716295727807623,-0.00640040962621608,0.0457608361635868,-0.0117742641578346,"2005-05","2005-Q2",451700,-0.140801416869604,"2004-03"
2016-01-31,269992,"Franklin Park","MI","Detroit","Wayne","Detroit",1154,33500,-0.0261627906976744,-0.0945945945945946,-0.13659793814433,-0.0269330624553984,-0.087064740951216,"2006-08","2006-Q3",86500,-0.61271676300578,
2016-01-31,274149,"Jomacha-Lomita","CA","San Diego","San Diego","San Diego",1155,363700,0.0119643850862549,0.032945186026697,0.0782686036169582,0.104765759444428,-0.0193091954165079,"2006-05","2006-Q2",448200,-0.188531905399375,"2004-07"
2016-01-31,154418,"East Forest Park","MA","Springfield","Hampden","Springfield",1156,147100,0.0034106412005457,0.00822481151473612,0.0469750889679715,0.00566961122343712,-0.00917300467734805,"2006-09","2006-Q3",164700,-0.106860959319976,"2004-10"
2016-01-31,268222,"Irvington","CA","San Francisco","Alameda","Fremont",1157,857500,0.00834901222953904,0.0342540103726933,0.171928385950526,0.130153821365193,0.0338489513127902,"2016-01","2016-Q1",857500,0,"2016-01"
2016-01-31,45228,"Falcon","CO","Colorado Springs","El Paso","Colorado Springs",1158,227700,0.00396825396825397,0.0178810907465355,0.0551436515291937,0.0341569604787664,0.0136654987789975,"2016-01","2016-Q1",227700,0,"2016-01"
2016-01-31,403510,"Ruby Hill","CO","Denver","Denver","Denver",1159,232400,0.0121951219512195,0.045434098065677,0.21994750656168,0.123722895395276,0.0312757977587348,"2016-01","2016-Q1",232400,0,"2016-01"
2016-01-31,274565,"Moanalua","HI","Urban Honolulu, HI","Honolulu","Honolulu",1160,839200,0.00515031740328183,0.0151203580500786,0.0154888673765731,0.0476950520717785,0.0200943223453176,"2016-01","2016-Q1",839200,0,"2016-01"
2016-01-31,426284,"Great Neck Village","NY","New York","Nassau","Great Neck",1161,892100,0.000448581361444432,0.00439090294978608,0.0281203180822865,0.0383740357832918,-0.000447277938429358,"2005-08","2005-Q3",906200,-0.0155594791436769,"2005-05"
2016-01-31,271076,"Concordia","OR","Portland","Multnomah","Portland",1162,421900,0.0154031287605295,0.0463789682539683,0.171944444444444,0.0941054100959478,0.046228445062098,"2016-01","2016-Q1",421900,0,"2016-01"
2016-01-31,247782,"Sunset Hills","VA","Washington","Fairfax","Reston",1163,420600,-0.00118736642127761,-0.0018984337921215,-0.0290858725761773,0.0423031097708211,-0.00666751586697989,"2006-01","2006-Q1",449700,-0.0647098065376918,"2005-06"
2016-01-31,275754,"Tottenville","NY","New York","Richmond","New York",1164,487600,0.00329218106995885,0.00973286394698695,0.0297782470960929,0.00609852255044729,-0.000531665964225714,"2006-10","2006-Q4",511900,-0.0474702090252002,"2005-12"
2016-01-31,275810,"University Area","AK","Anchorage","Anchorage","Anchorage",1165,274600,0.00365497076023392,0.0132841328413284,0.0409401061410159,0.0222405045863809,0.0048616671146291,"2006-09","2006-Q3",287100,-0.0435388366422849,"2006-05"
2016-01-31,195511,"Huguenot","NY","New York","Richmond","New York",1166,560700,0.0023239184840901,0.0146579804560261,0.0228018971178402,0.0181793553238687,-0.00166119677345899,"2006-05","2006-Q2",576900,-0.0280811232449298,"2005-11"
2016-01-31,274895,"Olde Torrance","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Torrance",1167,569400,0.0079660116834838,0.0228130052092689,0.0899693721286371,0.0362651945234591,-0.00670095706968543,"2006-04","2006-Q2",609400,-0.0656383327863472,"2005-07"
2016-01-31,271244,"Mount Pleasant","RI","Providence","Providence","Providence",1168,142600,0.0063514467184192,0.0178443968593862,0.0665669409124907,0.00775064044804719,-0.0459714721321746,"2005-12","2005-Q4",228600,-0.376202974628171,"2002-12"
2016-01-31,116914,"Normal Heights","CA","San Diego","San Diego","San Diego",1169,384200,0.00130310138128746,-0.00517866390471259,0.0598620689655172,0.0855191890462139,-0.0000520413219715632,"2015-09","2015-Q3",388000,-0.00979381443298969,"2015-06"
2016-01-31,275042,"Pittman","NV","Las Vegas","Clark","Henderson",1170,153000,0.00459619172685489,0.00591715976331361,0.0669456066945607,0.117479032147151,-0.044656726567171,"2006-06","2006-Q2",252800,-0.394778481012658,"2004-03"
2016-01-31,343489,"Reservorir","KY","Lexington","Fayette","Lexington",1171,353500,0.00369108461101647,0.0131842934938378,0.0634777376654633,0.0383975843544122,0.0163085962804599,"2016-01","2016-Q1",353500,0,"2016-01"
2016-01-31,267898,"Upper Baseline","AR","Little Rock","Pulaski","Little Rock",1172,64400,0.010989010989011,0.0271132376395534,0.037037037037037,-0.0048961961455638,0.00348191115458407,"2008-03","2008-Q1",69200,-0.069364161849711,"2006-09"
2016-01-31,117021,"Ocean Beach","CA","San Diego","San Diego","San Diego",1173,629000,-0.00929280201606552,-0.0363107093611154,-0.0478353012412958,0.0512563719674135,-0.00513043099302413,"2015-04","2015-Q2",686200,-0.08335762168464,"2014-10"
2016-01-31,275976,"West Meadows","FL","Tampa","Hillsborough","Tampa",1174,202100,0.0105,0.0305966343702193,0.0744284954811271,0.051800401408131,-0.0243506056361972,"2006-05","2006-Q2",274600,-0.264020393299345,"2005-05"
2016-01-31,269559,"West Bench","ID","Boise City","Ada","Boise",1175,164700,0.00610873549175321,0.0147874306839187,0.0778795811518325,0.0627312815493295,0.0030248259667971,"2007-07","2007-Q3",203300,-0.189867191342843,"2006-03"
2016-01-31,11206,"East Cambridge","MA","Boston","Middlesex","Cambridge",1176,633700,0.00843411839592616,0.0270664505672609,0.102470424495477,0.0869356828369547,0.0381012686430415,"2016-01","2016-Q1",633700,0,"2016-01"
2016-01-31,271155,"Brewerytown","PA","Philadelphia","Philadelphia","Philadelphia",1177,49400,0.0185567010309278,0.0692640692640693,-0.119429590017825,-0.0335800945413112,,"2014-03","2014-Q1",71700,-0.311018131101813,"2012-08"
2016-01-31,275420,"South Central Improvemen","KS","Wichita","Sedgwick","Wichita",1178,55700,0.00179856115107914,0.0145719489981785,0.143737166324435,0.0210107051028594,0.0143569436169841,"2009-05","2009-Q2",62000,-0.101612903225806,"2008-08"
2016-01-31,274646,"Near South","NE","Lincoln","Lancaster","Lincoln",1179,110500,0.00545950864422202,0.0203139427516159,0.0749027237354086,0.0191526621701703,0.0072491656995568,"2016-01","2016-Q1",110500,0,"2016-01"
2016-01-31,155173,"North End","MA","Boston","Suffolk","Boston",1180,650900,0.00401048897115533,0.00899085413114246,0.0739151955122917,0.0721724808963007,0.031983905238415,"2016-01","2016-Q1",650900,0,"2016-01"
2016-01-31,271398,"Georgian Acres","TX","Austin","Travis","Austin",1181,145300,-0.00411240575736806,0.00484094052558783,0.0843283582089552,,,"2012-01","2012-Q1",192100,-0.243623112961999,
2016-01-31,276524,"Radnor-Ft Myer Heights","VA","Washington","Arlington","Arlington",1182,337300,0.00416790711521286,0.00386904761904762,0.0221212121212121,0.0200687937314301,-0.00701479947556671,"2006-01","2006-Q1",361900,-0.0679745786128765,"2005-03"
2016-01-31,274828,"Oak Creek","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine",1183,619900,0.00928036470205145,0.0395773939292303,0.126681206833879,0.0506531580309078,0.000924183464716011,"2014-02","2014-Q1",634800,-0.0234719596723377,"2013-11"
2016-01-31,271236,"College Hill","RI","Providence","Providence","Providence",1184,551500,0.0139731568302997,0.0480805777271,0.122075279755849,0.0369042551604903,-0.0148955035850691,"2006-05","2006-Q2",644000,-0.143633540372671,"2004-02"
2016-01-31,403377,"Fernwood","IL","Chicago","Cook","Chicago",1185,80200,-0.0012453300124533,-0.0290556900726392,-0.0781609195402299,-0.0515561701186302,-0.046785895270531,"2008-05","2008-Q2",142400,-0.436797752808989,"1999-10"
2016-01-31,343242,"Eastlake Greens","CA","San Diego","San Diego","Chula Vista",1186,481200,0.00732677412602051,0.0240476697169611,0.0889341479972845,0.07364784193945,-0.0188727416300818,"2006-04","2006-Q2",585300,-0.177857508969759,"2004-05"
2016-01-31,415928,"Maize-Morse","OH","Columbus","Franklin","Columbus",1187,96400,-0.00103626943005181,0,0.0675526024363234,0.011373875679564,-0.00755975000811515,"2006-05","2006-Q2",105300,-0.0845204178537512,"2003-10"
2016-01-31,157180,"Canton","MD","Baltimore","Baltimore City","Baltimore",1188,300100,0.000666888962987662,0.0128248396895039,0.0270362765229295,0.048786214071372,0.00524657260154848,"2014-09","2014-Q3",303000,-0.00957095709570957,"2014-08"
2016-01-31,275900,"Waialae-Kahala","HI","Urban Honolulu, HI","Honolulu","Honolulu",1189,1480500,0.0074169842133914,0.0284821118443904,0.0956116332420632,0.0856844599544249,0.0318250693255693,"2016-01","2016-Q1",1480500,0,"2016-01"
2016-01-31,187050,"University Place","NE","Lincoln","Lancaster","Lincoln",1190,111300,0.0108991825613079,0.0296022201665125,0.0579847908745247,0.0249437067565197,0.00945873847155343,"2016-01","2016-Q1",111300,0,"2016-01"
2016-01-31,38268,"Eagle River","AK","Anchorage","Anchorage","Anchorage",1191,276000,0.00290697674418605,0.00766703176341731,0.0442678774120318,0.00877719033879076,-0.000433746064825602,"2008-06","2008-Q2",302000,-0.0860927152317881,"2006-01"
2016-01-31,274605,"Mount Tabor","OR","Portland","Multnomah","Portland",1192,507700,0.00894276629570747,0.0352773246329527,0.1652513197154,0.0884672449438455,0.0412157923323235,"2016-01","2016-Q1",507700,0,"2016-01"
2016-01-31,109820,"Mountain View","OR","Bend","Deschutes","Bend",1193,263000,0.00612088752869166,0.0213592233009709,0.14050303555941,0.138493643194538,0.00344854678731177,"2006-09","2006-Q3",298300,-0.118337244384847,"2006-03"
2016-01-31,275131,"Rancho West","CA","Riverside","San Bernardino","San Bernardino",1194,256900,0.00547945205479452,0.0174257425742574,0.07220367278798,0.121654529925591,-0.0306174018013278,"2006-07","2006-Q3",372300,-0.30996508192318,"2004-09"
2016-01-31,121679,"Brightwood","DC","Washington","District of Columbia","Washington",1195,591100,0.00904745646978491,0.00578526459077761,0.0324890829694323,0.0872821834533384,0.0217213564021399,"2015-09","2015-Q3",591500,-0.000676246830092984,"2015-09"
2016-01-31,275164,"Richmond Town","NY","New York","Richmond","New York",1196,466200,0.0075642965204236,0.0268722466960352,0.0687757909215956,0.0210913467099034,-0.000214247536953871,"2006-12","2006-Q4",476800,-0.0222315436241611,"2006-01"
2016-01-31,274732,"North Oakland","PA","Pittsburgh","Allegheny","Pittsburgh",1197,218700,0.0186306474149977,0.0459110473457676,0.105662285136501,0.0243637345704766,0.0194954823149238,"2016-01","2016-Q1",218700,0,"2016-01"
2016-01-31,274372,"Lower Roseville","NJ","New York","Essex","Newark",1198,187100,-0.0016008537886873,0.0124458874458874,0.0314222712238148,-0.0312604489917592,-0.045382272019718,"2007-06","2007-Q2",331700,-0.435936086825445,"2004-01"
2016-01-31,274046,"Holly","WA","Seattle","Snohomish","Everett",1199,271000,0.0044477390659748,0.0153615586361933,0.0524271844660194,0.0560731779249075,0.00407510623653096,"2007-07","2007-Q3",296900,-0.0872347591781745,"2006-05"
2016-01-31,137634,"Burnside","IL","Chicago","Cook","Chicago",1200,109400,-0.00815956482320943,-0.0258236865538736,-0.0544511668107174,-0.0340647723173991,-0.0329863841685717,"2007-09","2007-Q3",163000,-0.328834355828221,"2003-03"
2016-01-31,274624,"Mt. Washington","OH","Cincinnati","Hamilton","Cincinnati",1201,136800,0.00293255131964809,0.0148367952522255,0.0410958904109589,0.0177169442777079,-0.00166592018599632,"2007-09","2007-Q3",140900,-0.0290986515259049,"2005-04"
2016-01-31,275386,"Skyline","CA","San Diego","San Diego","San Diego",1202,367800,0.00739523418241578,0.0296752519596865,0.0820829655781112,0.0925205147291992,-0.0193787894532634,"2006-05","2006-Q2",451100,-0.184659720682775,"2004-06"
2016-01-31,276301,"Douglas Park","VA","Washington","Arlington","Arlington",1203,505300,0.0027783290335384,0.00697489039457951,-0.00668370355808925,0.0337149900374671,0.00204133568762721,"2015-03","2015-Q1",513500,-0.015968841285297,"2014-09"
2016-01-31,275856,"Verdugo Viejo","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Glendale",1204,475500,0.00592341865876878,0.0149413020277481,0.053156146179402,0.0505457331538588,-0.00483224639758717,"2005-11","2005-Q4",502800,-0.0542959427207637,"2005-07"
2016-01-31,403405,"Pine Hills","GA","Atlanta","Fulton","Atlanta",1205,215600,-0.00092678405931418,0.00465983224603914,0.152324959914484,0.0594860576525649,-0.00233521655233404,"2006-03","2006-Q1",222300,-0.0301394511920828,"2005-06"
2016-01-31,269952,"Barton-McFarland","MI","Detroit","Wayne","Detroit",1206,34600,-0.0362116991643454,-0.0918635170603675,-0.145679012345679,-0.025647788102217,-0.080973526545953,"2006-07","2006-Q3",82200,-0.579075425790754,
2016-01-31,269216,"Upper Eastside","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1207,266600,0.0129179331306991,0.0183346065699007,0.0579365079365079,0.0721316212395324,-0.0404767336523677,"2007-01","2007-Q1",444400,-0.4000900090009,"2004-06"
2016-01-31,417935,"Superstition Springs","AZ","Phoenix","Maricopa","Mesa",1208,233400,0.00646830530401035,0.0245829675153644,0.0575441776166742,0.0930344537261563,-0.0222513980641322,"2006-01","2006-Q1",292300,-0.201505302771126,"2005-05"
2016-01-31,208967,"Carrick","PA","Pittsburgh","Allegheny","Pittsburgh",1209,70800,0.00711237553342816,0.0172413793103448,0.0582959641255605,0.0200819093482176,0.0117408160398786,"2016-01","2016-Q1",70800,0,"2016-01"
2016-01-31,276616,"University Heights","NJ","New York","Essex","Newark",1210,156500,-0.00318471337579618,-0.00571791613722999,0.0248853962017027,-0.026942777289596,-0.0359101188055383,"2006-12","2006-Q4",252200,-0.379460745440127,"2003-05"
2016-01-31,202657,"Oakley","OH","Cincinnati","Hamilton","Cincinnati",1211,206300,-0.000968523002421308,0.0137592137592138,0.0683583635422061,0.0465797631912446,0.0151496916889016,"2015-12","2015-Q4",206500,-0.000968523002421308,"2015-12"
2016-01-31,268617,"Bear Valley","CO","Denver","Denver","Denver",1212,300600,0.00636089722129227,0.0234933605720123,0.0962800875273523,0.0800879795528859,0.0263755414552815,"2016-01","2016-Q1",300600,0,"2016-01"
2016-01-31,416358,"Harford-Echodale - Perring Parkway","MD","Baltimore","Baltimore City","Baltimore",1213,151500,0.00464190981432361,0.00731382978723404,0.040521978021978,0.00026423573513612,-0.00343264325968462,"2007-07","2007-Q3",183400,-0.173936750272628,"2005-10"
2016-01-31,13356,"Pomonok","NY","New York","Queens","New York",1214,504600,0.00859484309414351,0.0312691600245248,0.116865869853918,0.0298450242518702,0.0125575198753427,"2016-01","2016-Q1",504600,0,"2016-01"
2016-01-31,125385,"Murray Hill","FL","Jacksonville","Duval","Jacksonville",1215,89800,0.0101237345331834,0.0204545454545455,0.211875843454791,0.0223604903030514,-0.0270228438193983,"2007-01","2007-Q1",133700,-0.328347045624533,"2005-01"
2016-01-31,343863,"Wade","NC","Raleigh","Wake","Raleigh",1216,416200,0.00507123883120019,0.0205983325159392,0.0710241893978384,0.0357869748575923,0.0288733087902142,"2016-01","2016-Q1",416200,0,"2016-01"
2016-01-31,273564,"East Rock","CT","New Haven","New Haven","New Haven",1217,369800,0.00762942779291553,0.0280789546844593,0.0841395485194957,0.013217968616476,0.00446124412547655,"2010-06","2010-Q2",370700,-0.00242783922309145,"2010-06"
2016-01-31,269502,"Merle Hay","IA","Des Moines","Polk","Des Moines",1218,123300,0,0.00735294117647059,0.0413851351351351,0.0143883147434545,0.00263302845506219,"2008-03","2008-Q1",124100,-0.0064464141821112,"2007-11"
2016-01-31,422905,"West Meadowbrook","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1219,68500,-0.00291120815138282,-0.00868306801736614,0.0118168389955687,0.0502801471982457,-0.00116044225830259,"2007-07","2007-Q3",73600,-0.0692934782608696,"2005-10"
2016-01-31,121788,"Shipley Terrace","DC","Washington","District of Columbia","Washington",1220,234200,0.0055817947617003,0.0107898144151921,0.0399644760213144,0.0669269785867415,0.0143496804722194,"2015-05","2015-Q2",238300,-0.0172052035249685,"2015-04"
2016-01-31,416849,"Wiehle Ave - Reston Pky","VA","Washington","Fairfax","Reston",1221,603100,0.00116201859229748,0.0065086782376502,0.00684474123539232,0.024329277560718,-0.00727753777204798,"2005-10","2005-Q4",651200,-0.0738636363636364,"2005-04"
2016-01-31,274837,"Oak Park - Northwood","TX","San Antonio","Bexar","San Antonio",1222,317000,0.00762873490146217,0.0245636716224952,0.0472414932276181,0.0629608878735606,0.0428863885918773,"2016-01","2016-Q1",317000,0,"2016-01"
2016-01-31,270186,"Boulevard Heights","MO","St. Louis","Saint Louis City","Saint Louis",1223,110700,0.00453720508166969,0.0193370165745856,0.0675024108003857,-0.00498334119028609,-0.017963409541377,"2007-01","2007-Q1",141800,-0.219322990126939,"2003-05"
2016-01-31,274653,"Neighbors Southwest","OR","Portland","Washington","Beaverton",1224,403000,0.00674494129402948,0.0233621127475876,0.092436974789916,0.0715209210423877,0.0180764781121356,"2016-01","2016-Q1",403000,0,"2016-01"
2016-01-31,271126,"Rose City Park","OR","Portland","Multnomah","Portland",1225,466500,0.00777705767984446,0.0350565786554249,0.120317002881844,0.0872123231701694,0.0384455767557224,"2016-01","2016-Q1",466500,0,"2016-01"
2016-01-31,273229,"Cherry Avenue","AZ","Tucson","Pima","Tucson",1226,106600,0.00282220131702728,0.017175572519084,0.110416666666667,0.0598875156556176,-0.0277868202085381,"2006-09","2006-Q3",152900,-0.302812295618051,"2004-11"
2016-01-31,343224,"Eastchester","NY","New York","Bronx","New York",1227,364500,-0.00545702592087312,-0.018842530282638,-0.0295527156549521,0.00769148687139887,-0.00627961223059703,"2007-09","2007-Q3",430400,-0.153113382899628,"2005-10"
2016-01-31,275499,"Southwest Ada County Alliance","ID","Boise City","Ada","Boise",1228,223600,0.00811541929666366,0.0200729927007299,0.0739673390970221,0.0537514513084949,0.00882116398144506,"2007-05","2007-Q2",259700,-0.139006546014632,"2006-05"
2016-01-31,270912,"Prince's Bay","NY","New York","Richmond","New York",1229,539500,-0.00185013876040703,0.000741977369690225,-0.00534660766961652,0.00500476542719519,-0.00425460774655462,"2006-09","2006-Q3",575600,-0.0627171646977067,"2005-09"
2016-01-31,196350,"Midland Beach","NY","New York","Richmond","New York",1230,371400,0.0062313736114874,0.0279546083587047,0.0901085999412973,0.00227718689506351,-0.00827999439876503,"2006-07","2006-Q3",413200,-0.101161665053243,"2005-04"
2016-01-31,623385,"Larkspur","OR","Bend","Deschutes","Bend",1231,279900,0.0032258064516129,0.0101046553590761,0.125452352231604,0.136844547008854,0.00705428551152076,"2006-09","2006-Q3",310800,-0.0994208494208494,"2006-04"
2016-01-31,416310,"Rose Park","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Long Beach",1232,511300,-0.0067987567987568,0.00176332288401254,0.0703370316097969,0.0656793994910783,-0.00638083167688097,"2006-09","2006-Q3",562100,-0.0903753780466109,"2005-10"
2016-01-31,272940,"Benton Park","CA","Bakersfield","Kern","Bakersfield",1233,138900,0.0109170305676856,0.020573108008817,0.105891719745223,0.11252281854845,-0.0450760740875969,"2006-07","2006-Q3",233100,-0.404118404118404,"2004-09"
2016-01-31,269539,"North End","ID","Boise City","Ada","Boise",1234,285900,0.0113194198797312,0.0358695652173913,0.101309707241911,0.0474963709936551,,"2016-01","2016-Q1",285900,0,"2016-01"
2016-01-31,275490,"Southside Estates","FL","Jacksonville","Duval","Jacksonville",1235,96800,0.004149377593361,0.004149377593361,0.0157397691500525,0.00186994865611334,-0.0303924362290089,"2007-03","2007-Q1",148200,-0.346828609986505,"2003-09"
2016-01-31,267857,"Turnagain","AK","Anchorage","Anchorage","Anchorage",1236,299400,0.0070635721493441,0.0180210812648759,0.0417536534446764,0.0143592766328884,0.00997873032583496,"2007-06","2007-Q2",303200,-0.012532981530343,"2007-03"
2016-01-31,403237,"Castle","CA","San Diego","San Diego","San Diego",1237,309200,0.0127743203406485,0.0282673761223811,0.0585415953440603,0.10747084692481,-0.0175520653173215,"2005-11","2005-Q4",371300,-0.167250201992998,"2004-06"
2016-01-31,189279,"Lake Mohawk","NJ","New York","Sussex","Sparta",1238,308000,0.00293064148485835,0.0168372400132057,0.0929737402413059,0.00414188134065596,-0.0206590968508225,"2006-05","2006-Q2",381500,-0.192660550458716,"2003-09"
2016-01-31,199474,"Belmont","OH","Dayton","Montgomery","Dayton",1239,65900,0.00610687022900763,0.0217054263565891,0.0443740095087163,-0.00654623377062447,-0.0247853867134341,"2006-12","2006-Q4",86000,-0.233720930232558,"1996-12"
2016-01-31,267852,"Scenic Foothills","AK","Anchorage","Anchorage","Anchorage",1240,254800,0.00394011032308905,0.012316249503377,0.0328334008917714,0.00911367516028294,0.00348013829821769,"2007-04","2007-Q2",269200,-0.0534918276374443,"2006-05"
2016-01-31,207740,"Woodstock","OR","Portland","Multnomah","Portland",1241,370200,0.0142465753424658,0.0511073253833049,0.209408689970598,0.0914596945238928,0.0432547719458494,"2016-01","2016-Q1",370200,0,"2016-01"
2016-01-31,270152,"Powderhorn Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1242,174400,0.0069284064665127,0.0210772833723653,0.0812151270923745,0.034915608445371,-0.0136032140561727,"2006-06","2006-Q2",202500,-0.138765432098765,"2004-01"
2016-01-31,268258,"Lincoln Park","CA","San Diego","San Diego","San Diego",1243,342700,0.0106163373636096,0.0248205741626794,0.0297475961538462,0.101859777603849,-0.0210859018249707,"2006-06","2006-Q2",438000,-0.217579908675799,"2004-04"
2016-01-31,153989,"Beacon Hill","MA","Boston","Suffolk","Boston",1244,691500,-0.0012998266897747,0.00348280365694384,0.094318721316664,0.0681991127215291,0.0323186815693297,"2015-12","2015-Q4",692400,-0.0012998266897747,"2015-11"
2016-01-31,268200,"Grimmer","CA","San Francisco","Alameda","Fremont",1245,868700,0.0151922402711231,0.0618506295073952,0.270400701959637,0.151925386288029,0.0391114925931557,"2016-01","2016-Q1",868700,0,"2016-01"
2016-01-31,275117,"Queensborough","LA","Shreveport","Caddo","Shreveport",1246,39000,0.00515463917525773,0.0182767624020888,0.0626702997275204,-0.00505076337946808,,"2014-02","2014-Q1",44800,-0.129464285714286,"2013-03"
2016-01-31,272953,"Beverly","OH","Toledo","Lucas","Toledo",1247,96400,0.00103842159916926,0.0126050420168067,0.0581778265642151,0.00356477904999974,-0.0261126170136292,"2006-02","2006-Q1",125600,-0.232484076433121,"1999-11"
2016-01-31,269555,"Vista","ID","Boise City","Ada","Boise",1248,146900,0.00410116199589884,0.021557719054242,0.0849335302806499,0.0706912645842528,0.00368134977559142,"2007-07","2007-Q3",174300,-0.157200229489386,"2006-03"
2016-01-31,193861,"Clason Point","NY","New York","Bronx","New York",1249,303800,-0.000986517592897073,-0.00816193274567418,-0.0158730158730159,-0.00759223205537574,0.00166089144517412,"2007-08","2007-Q3",356000,-0.146629213483146,"2006-09"
2016-01-31,274774,"Northeast Macfarlane","FL","Tampa","Hillsborough","Tampa",1250,123400,0.0032520325203252,0.0073469387755102,0.0796150481189851,0.0709327767680108,-0.0331657727105621,"2006-11","2006-Q4",194000,-0.363917525773196,"2004-10"
2016-01-31,121693,"Cleveland Park","DC","Washington","District of Columbia","Washington",1251,915900,-0.000436538251664302,0.00174997265667724,0.0148476454293629,0.0482042012673214,0.0194932598300519,"2015-08","2015-Q3",919600,-0.00402348847324924,"2015-07"
2016-01-31,273199,"Central City","UT","Salt Lake City","Salt Lake","Salt Lake City",1252,180000,0.0022271714922049,0.0022271714922049,0.0669828097213989,0.0258963049102341,0.0319715248550394,"2013-06","2013-Q2",187300,-0.0389749065670048,"2013-04"
2016-01-31,422818,"Heritage","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1253,270500,0.00482912332838039,0.0172997367431365,0.124272651704073,0.0659007092519506,0.0266215903584901,"2016-01","2016-Q1",270500,0,"2016-01"
2016-01-31,268516,"Talmadge","CA","San Diego","San Diego","San Diego",1254,544900,-0.0180212650928095,-0.0083712465878071,0.0652981427174976,0.0445968477506213,-0.00322698541915611,"2004-09","2004-Q3",579500,-0.0597066436583261,"2004-07"
2016-01-31,236416,"Park Place","TX","Houston","Harris","Houston",1255,100000,0.0050251256281407,0.0319917440660475,0.0121457489878542,0.0583784897392252,0.0190534563273626,"2016-01","2016-Q1",100000,0,"2016-01"
2016-01-31,268760,"University","CO","Denver","Denver","Denver",1256,400900,0.00652774290735626,0.0133973710819009,0.129613975767822,0.0891298558133953,0.0427402230566709,"2016-01","2016-Q1",400900,0,"2016-01"
2016-01-31,268082,"College West","CA","San Diego","San Diego","San Diego",1257,566600,0.0114244912531239,0.0432701160007365,0.140499194847021,0.0558416420543799,-0.00319072476733218,"2005-07","2005-Q3",600000,-0.0556666666666667,"2004-08"
2016-01-31,271672,"East Bench","UT","Salt Lake City","Salt Lake","Salt Lake City",1258,505600,0.00138641315111903,0.00998801438274071,0.0452759975191234,0.00985773399055634,0.0199675688538559,"2007-12","2007-Q4",567400,-0.108917870990483,"2006-12"
2016-01-31,270135,"Marcy Holmes","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1259,221500,-0.0452586206896552,-0.124505928853755,0.00544711756695415,0.0383590021091091,-0.00509148985646135,"2015-10","2015-Q4",253000,-0.124505928853755,"2015-04"
2016-01-31,738036,"Faye Wright","OR","Salem","Marion","Salem",1260,196900,0.00459183673469388,0.0249869859448204,0.102463605823068,0.034108947109261,0.0112843928637589,"2007-07","2007-Q3",206900,-0.0483325277912035,"2006-10"
2016-01-31,275445,"South Linden","OH","Columbus","Franklin","Columbus",1261,39700,-0.00251256281407035,-0.00251256281407035,0.0586666666666667,-0.0327838649095356,-0.0495601061793522,"2006-02","2006-Q1",66000,-0.398484848484848,
